transaction_id,transaction_date,transaction_time,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
450,2019-04-29,11:56:59,1,5,73,1,3.75,3.75,N
450,2019-04-21,07:56:46,1,5,74,1,3.5,3.5,N
450,2019-04-04,16:43:01,1,5,69,1,3.25,3.25,N
450,2019-04-07,19:38:50,1,4,77,1,3.0,3.0,N
451,2019-04-21,10:41:52,1,1,22,3,6.0,2.0,N
451,2019-04-25,17:43,1,1,24,2,6.0,3.0,N
451,2019-04-14,19:53:36,1,1,25,1,2.2,2.2,N
451,2019-04-13,11:36:22,1,1,27,2,7.0,3.5,N
451,2019-04-27,15:54:40,1,1,29,3,7.5,2.5,N
451,2019-04-17,09:47:12,1,1,34,2,4.9,2.45,N
451,2019-04-08,17:49:10,1,1,35,1,3.1,3.1,N
451,2019-04-09,18:37:01,1,1,35,1,3.1,3.1,N
451,2019-04-28,08:23:32,1,1,35,1,3.1,3.1,N
451,2019-04-28,18:29:46,1,1,35,2,6.2,3.1,N
451,2019-04-08,15:51:04,1,1,36,1,3.75,3.75,N
451,2019-04-17,07:29:05,1,1,37,1,3.0,3.0,N
451,2019-04-12,17:52:15,1,1,42,1,2.5,2.5,N
451,2019-04-11,12:55:10,1,1,45,1,3.0,3.0,N
451,2019-04-25,10:54,1,1,45,3,9.0,3.0,N
451,2019-04-27,12:18:05,1,1,46,2,5.0,2.5,N
451,2019-04-01,12:55:25,1,1,49,1,3.0,3.0,N
451,2019-04-12,15:50:38,1,1,50,2,5.0,2.5,N
451,2019-04-10,16:41:09,1,1,53,1,3.0,3.0,N
451,2019-04-21,10:11:11,1,1,53,1,3.0,3.0,N
451,2019-04-02,10:55:08,1,1,55,1,4.0,4.0,N
451,2019-04-07,17:13:28,1,1,55,2,8.0,4.0,N
451,2019-04-19,07:40:02,1,1,58,2,7.0,3.5,N
451,2019-04-01,07:14:04,1,1,59,2,9.0,4.5,N
451,2019-04-17,07:29:05,1,2,64,2,1.6,0.8,N
451,2019-04-19,07:40:02,1,5,70,1,3.25,3.25,N
451,2019-04-23,09:39:58,1,2,72,1,3.25,3.25,Y
451,2019-04-27,15:54:40,1,5,72,1,3.25,3.25,N
451,2019-04-28,08:23:32,1,5,74,1,3.5,3.5,N
451,2019-04-08,15:51:04,1,3,76,2,7.0,3.5,N
451,2019-04-13,11:36:22,1,6,76,1,3.5,3.5,N
451,2019-04-21,10:11:11,1,5,76,1,3.5,3.5,N
451,2019-04-21,10:11:11,9,1,83,1,14.0,14.0,N
451,2019-04-23,09:39:58,1,1,87,1,2.1,2.1,Y
452,2019-04-16,06:20:46,7,1,18,1,10.95,10.95,N
452,2019-04-11,19:02:29,7,1,19,1,6.4,6.4,N
452,2019-04-08,15:58:27,6,6,20,1,7.6,7.6,N
452,2019-04-03,12:26:12,1,1,22,2,4.0,2.0,N
452,2019-04-16,06:20:46,1,1,22,1,2.0,2.0,N
452,2019-04-07,17:28:11,1,1,27,1,3.5,3.5,N
452,2019-04-05,12:00:19,1,1,28,2,4.0,2.0,N
452,2019-04-27,20:23:31,1,1,29,2,5.0,2.5,N
452,2019-04-29,16:08:46,1,1,31,1,2.2,2.2,N
452,2019-04-08,15:58:27,1,1,32,2,6.0,3.0,N
452,2019-04-14,15:43:35,1,1,32,2,6.0,3.0,N
452,2019-04-08,18:39:40,1,1,35,1,3.1,3.1,N
452,2019-04-20,07:36:41,1,1,37,2,6.0,3.0,N
452,2019-04-23,07:14:45,1,1,40,1,3.75,3.75,N
452,2019-04-18,08:40:51,1,1,43,1,3.0,3.0,N
452,2019-04-10,19:58:54,1,1,46,2,5.0,2.5,N
452,2019-04-12,18:47:01,1,1,46,1,2.5,2.5,N
452,2019-04-05,10:21:40,1,1,52,1,2.5,2.5,N
452,2019-04-16,10:51:21,1,1,54,1,2.5,2.5,N
452,2019-04-09,18:19:54,1,1,55,1,4.0,4.0,N
452,2019-04-13,12:22:58,1,1,56,2,5.1,2.55,N
452,2019-04-28,14:39:03,1,1,56,2,5.1,2.55,N
452,2019-04-11,19:02:29,1,1,57,2,6.2,3.1,N
452,2019-04-29,14:53:13,1,1,57,1,3.1,3.1,N
452,2019-04-12,16:54:50,1,1,60,1,3.75,3.75,N
452,2019-04-20,08:21:32,1,1,61,1,4.75,4.75,N
452,2019-04-20,07:36:41,1,2,65,2,0.8,0.8,N
452,2019-04-20,07:36:41,1,5,72,1,3.25,3.25,N
452,2019-04-23,08:40:02,1,2,72,1,0.0,2.65,Y
452,2019-04-10,19:58:54,1,5,73,1,3.75,3.75,N
452,2019-04-14,15:43:35,1,5,73,1,3.75,3.75,N
452,2019-04-03,12:26:12,1,5,76,1,3.5,3.5,N
452,2019-04-13,12:22:58,1,6,76,1,3.5,3.5,N
452,2019-04-23,08:40:02,1,1,87,1,2.1,2.1,Y
452,2019-04-27,13:20:22,1,1,87,1,3.0,3.0,N
453,2019-04-13,16:34:12,7,1,4,1,20.45,20.45,N
453,2019-04-29,17:27:14,1,1,22,1,2.0,2.0,N
453,2019-04-07,14:15:34,1,1,23,2,5.0,2.5,N
453,2019-04-03,14:02:58,1,1,24,2,6.0,3.0,N
453,2019-04-25,10:07:22,1,1,25,2,4.4,2.2,N
453,2019-04-21,08:18:38,1,1,34,2,4.9,2.45,N
453,2019-04-10,16:29:35,1,1,36,2,7.5,3.75,N
453,2019-04-15,08:37:13,1,1,36,1,3.75,3.75,N
453,2019-04-19,08:37:13,1,1,36,1,3.75,3.75,N
453,2019-04-27,11:41:17,1,1,40,1,3.75,3.75,N
453,2019-04-09,12:52:09,1,1,41,1,4.25,4.25,N
453,2019-04-14,15:52:18,1,1,41,1,4.25,4.25,N
453,2019-04-02,16:12:01,1,1,47,2,6.0,3.0,N
453,2019-04-26,09:29:15,1,1,47,2,6.0,3.0,N
453,2019-04-01,08:56:33,1,1,50,1,2.5,2.5,N
453,2019-04-08,18:41:02,1,1,54,1,2.5,2.5,N
453,2019-04-16,09:01:03,1,1,55,1,4.0,4.0,N
453,2019-04-08,13:20:43,1,1,56,1,2.55,2.55,N
453,2019-04-29,10:07:47,1,1,57,2,6.2,3.1,N
453,2019-04-12,18:44:04,1,1,58,1,3.5,3.5,N
453,2019-04-19,08:11:28,1,1,58,1,3.5,3.5,N
453,2019-04-13,16:34:12,1,1,60,2,7.5,3.75,N
453,2019-04-20,09:17:21,1,1,60,1,3.75,3.75,N
453,2019-04-28,08:10:24,1,1,61,1,4.75,4.75,N
453,2019-04-09,12:52:09,1,2,64,2,1.6,0.8,N
453,2019-04-27,11:41:17,1,2,64,2,1.6,0.8,N
453,2019-04-19,08:11:28,1,5,71,1,3.75,3.75,N
453,2019-04-29,10:07:47,1,5,71,1,3.75,3.75,N
453,2019-04-13,16:34:12,1,6,74,1,3.5,3.5,N
453,2019-04-08,13:20:43,1,3,76,2,7.0,3.5,N
453,2019-04-15,08:37:13,1,5,77,1,3.0,3.0,N
453,2019-04-19,08:37:13,1,5,77,1,3.0,3.0,N
453,2019-04-27,16:11:02,1,1,87,1,3.0,3.0,N
454,2019-04-14,19:19:56,7,1,17,1,9.5,9.5,N
454,2019-04-03,12:42:49,1,1,28,2,4.0,2.0,N
454,2019-04-21,08:35:06,1,1,29,1,2.5,2.5,N
454,2019-04-09,19:19:02,1,1,30,2,6.0,3.0,N
454,2019-04-27,17:26:40,1,1,33,3,10.5,3.5,N
454,2019-04-02,12:01:59,1,1,37,2,6.0,3.0,N
454,2019-04-10,12:18:01,1,1,39,2,8.5,4.25,N
454,2019-04-13,16:38:49,1,1,40,2,7.5,3.75,N
454,2019-04-18,10:08:24,1,1,40,2,7.5,3.75,N
454,2019-04-21,08:58:43,1,1,40,2,7.5,3.75,N
454,2019-04-28,11:53:47,1,1,40,1,3.75,3.75,N
454,2019-04-29,12:33:43,1,1,44,2,5.0,2.5,N
454,2019-04-15,07:49:22,1,1,46,2,5.0,2.5,N
454,2019-04-08,11:51:02,1,1,47,1,3.0,3.0,N
454,2019-04-18,07:11:19,1,1,47,2,6.0,3.0,N
454,2019-04-24,06:53:39,1,1,47,1,3.0,3.0,N
454,2019-04-07,18:47:28,1,1,52,2,5.0,2.5,N
454,2019-04-25,09:06:36,1,1,53,1,3.0,3.0,N
454,2019-04-12,12:53:22,1,1,54,2,5.0,2.5,N
454,2019-04-14,19:19:56,1,1,56,1,2.55,2.55,N
454,2019-04-02,11:36:50,1,1,58,2,7.0,3.5,N
454,2019-04-08,17:24:25,1,1,60,1,3.75,3.75,N
454,2019-04-28,15:40:42,1,1,60,2,7.5,3.75,N
454,2019-04-21,08:58:43,1,2,64,2,1.6,0.8,N
454,2019-04-13,16:38:49,1,2,65,1,0.8,0.8,N
454,2019-04-18,10:08:24,1,2,65,2,1.6,0.8,N
454,2019-04-28,15:40:42,1,5,70,1,3.25,3.25,N
454,2019-04-18,10:08:24,1,5,72,1,3.25,3.25,N
454,2019-04-27,13:33:44,1,3,72,1,3.25,3.25,Y
454,2019-04-03,12:42:49,1,5,77,1,3.0,3.0,N
454,2019-04-27,13:33:44,1,2,87,1,2.1,2.1,Y
455,2019-04-03,08:21:44,1,1,22,2,4.0,2.0,N
455,2019-04-20,08:25:28,1,1,22,2,4.0,2.0,N
455,2019-04-29,15:11:58,1,1,22,2,4.0,2.0,N
455,2019-04-09,16:25:08,1,1,23,2,5.0,2.5,N
455,2019-04-07,13:12:34,1,1,26,2,6.0,3.0,N
455,2019-04-28,12:11:07,1,1,29,1,2.5,2.5,N
455,2019-04-27,17:20:28,1,1,30,1,3.0,3.0,N
455,2019-04-01,11:30:55,1,1,32,1,3.0,3.0,N
455,2019-04-02,18:29:44,1,1,33,1,3.5,3.5,N
455,2019-04-14,19:58:23,1,1,36,2,7.5,3.75,N
455,2019-04-17,10:39:02,1,1,37,2,6.0,3.0,N
455,2019-04-08,13:41:04,1,1,42,2,5.0,2.5,N
455,2019-04-27,18:22:15,1,1,42,1,2.5,2.5,N
455,2019-04-16,08:20:55,1,1,47,1,3.0,3.0,N
455,2019-04-12,18:49:50,1,1,50,2,5.0,2.5,N
455,2019-04-08,17:45:35,1,1,51,2,6.0,3.0,N
455,2019-04-10,15:33:07,1,1,54,2,5.0,2.5,N
455,2019-04-13,20:28:16,1,1,54,2,5.0,2.5,N
455,2019-04-19,06:23:31,1,1,54,2,5.0,2.5,N
455,2019-04-24,07:49:04,1,1,55,2,8.0,4.0,N
455,2019-04-21,10:40:42,1,1,57,2,6.2,3.1,N
455,2019-04-29,17:36:37,1,1,57,1,3.1,3.1,N
455,2019-04-27,17:20:28,1,5,70,1,3.25,3.25,N
455,2019-04-08,17:45:35,1,3,72,1,3.25,3.25,N
455,2019-04-26,08:06:19,1,5,73,1,3.75,3.75,N
455,2019-04-10,15:33:07,1,5,69,1,3.25,3.25,N
455,2019-04-13,20:28:16,1,6,69,1,3.25,3.25,N
455,2019-04-29,17:36:37,1,5,69,1,3.25,3.25,N
455,2019-04-17,10:39:02,1,5,78,1,4.5,4.5,N
455,2019-04-26,08:06:19,9,1,83,1,14.0,14.0,N
455,2019-04-17,10:39:02,1,2,84,1,0.8,0.8,N
455,2019-04-26,08:06:19,1,1,87,1,3.0,3.0,N
456,2019-04-13,12:59:54,7,1,6,1,21.0,21.0,N
456,2019-04-14,20:33:31,7,1,9,1,22.5,22.5,N
456,2019-04-12,18:33:30,1,1,24,1,3.0,3.0,N
456,2019-04-05,13:26:59,1,1,29,1,2.5,2.5,N
456,2019-04-07,12:07,1,1,29,1,2.5,2.5,N
456,2019-04-13,12:59:54,1,1,29,2,5.0,2.5,N
456,2019-04-28,10:23:34,1,1,29,1,2.5,2.5,N
456,2019-04-09,15:59:25,1,1,31,2,4.4,2.2,N
456,2019-04-17,08:43:05,1,1,31,1,2.2,2.2,N
456,2019-04-21,10:06:15,1,1,31,3,6.6,2.2,N
456,2019-04-02,16:14:12,1,1,32,2,6.0,3.0,N
456,2019-04-08,19:01:24,1,1,34,2,4.9,2.45,N
456,2019-04-16,07:27:04,1,1,35,2,6.2,3.1,N
456,2019-04-27,17:19:02,1,1,38,3,11.25,3.75,N
456,2019-04-26,08:58:44,1,1,39,2,8.5,4.25,N
456,2019-04-27,17:55:07,1,1,40,2,7.5,3.75,N
456,2019-04-25,09:25:11,1,1,50,1,2.5,2.5,N
456,2019-04-14,20:33:31,1,1,51,2,6.0,3.0,N
456,2019-04-29,10:55:52,1,1,51,1,3.0,3.0,N
456,2019-04-20,10:58:21,1,1,52,1,2.5,2.5,N
456,2019-04-27,18:39:19,1,1,52,2,5.0,2.5,N
456,2019-04-03,16:24:45,1,1,53,2,6.0,3.0,N
456,2019-04-10,15:19:09,1,1,53,2,6.0,3.0,N
456,2019-04-17,06:50:15,1,1,57,1,3.1,3.1,N
456,2019-04-27,17:55:07,1,2,63,2,1.6,0.8,N
456,2019-04-27,17:19:02,1,2,65,1,0.8,0.8,N
456,2019-04-03,16:24:45,1,5,75,1,3.5,3.5,N
456,2019-04-29,10:55:52,1,5,69,1,3.25,3.25,N
456,2019-04-26,08:58:44,1,2,84,1,0.8,0.8,N
457,2019-04-24,10:16:54,1,1,25,3,6.6,2.2,N
457,2019-04-21,07:42:33,1,1,26,1,3.0,3.0,N
457,2019-04-03,16:18:53,1,1,29,1,2.5,2.5,N
457,2019-04-16,09:59:56,1,1,29,1,2.5,2.5,N
457,2019-04-27,11:54:44,1,1,29,2,5.0,2.5,N
457,2019-04-22,09:30:27,1,1,31,1,2.2,2.2,N
457,2019-04-09,16:17:43,1,1,33,2,7.0,3.5,N
457,2019-04-19,06:53:48,1,1,33,2,7.0,3.5,N
457,2019-04-01,16:17:06,1,1,34,2,4.9,2.45,N
457,2019-04-02,13:51:08,1,1,34,2,4.9,2.45,N
457,2019-04-27,14:56:17,1,1,34,2,4.9,2.45,N
457,2019-04-18,07:07:40,1,1,45,2,6.0,3.0,N
457,2019-04-13,15:36:59,1,1,46,2,5.0,2.5,N
457,2019-04-28,11:54:41,1,1,49,2,6.0,3.0,N
457,2019-04-28,08:35:06,1,1,49,1,3.0,3.0,N
457,2019-04-08,17:43:06,1,1,50,1,2.5,2.5,N
457,2019-04-27,13:45:23,1,1,55,1,4.0,4.0,N
457,2019-04-20,08:30:43,1,1,56,1,2.55,2.55,N
457,2019-04-10,12:31:02,1,1,57,2,6.2,3.1,N
457,2019-04-07,14:32:13,1,1,58,2,7.0,3.5,N
457,2019-04-12,13:30:06,1,1,58,2,7.0,3.5,N
457,2019-04-18,07:07:40,1,5,75,1,3.5,3.5,N
457,2019-04-07,14:32:13,1,4,69,1,3.25,3.25,N
457,2019-04-19,06:53:48,1,5,76,1,3.5,3.5,N
457,2019-04-08,17:43:06,1,3,78,1,4.5,4.5,N
457,2019-04-14,18:23:59,1,1,87,1,3.0,3.0,N
458,2019-04-12,15:13:40,7,1,4,1,20.45,20.45,N
458,2019-04-14,20:42:51,7,1,20,1,7.6,7.6,N
458,2019-04-09,16:33:35,1,1,23,1,2.5,2.5,N
458,2019-04-07,12:14:06,1,1,27,1,3.5,3.5,N
458,2019-04-10,18:40:18,1,1,28,1,2.0,2.0,N
458,2019-04-24,10:49:15,1,1,29,2,5.0,2.5,N
458,2019-04-28,07:26:28,1,1,37,1,3.0,3.0,N
458,2019-04-13,20:45:26,1,1,41,2,8.5,4.25,N
458,2019-04-27,15:31:59,1,1,43,1,3.0,3.0,N
458,2019-04-15,06:21:08,1,1,44,2,5.0,2.5,N
458,2019-04-03,17:31:07,1,1,48,1,2.5,2.5,N
458,2019-04-20,08:46:49,1,1,49,2,6.0,3.0,N
458,2019-04-17,09:23:14,1,1,50,1,2.5,2.5,N
458,2019-04-28,17:14:41,1,1,51,1,3.0,3.0,N
458,2019-04-29,16:59:03,1,1,52,2,5.0,2.5,N
458,2019-04-02,10:48:57,1,1,53,1,3.0,3.0,N
458,2019-04-27,18:54:08,1,1,53,2,6.0,3.0,N
458,2019-04-14,20:42:51,1,1,54,1,2.5,2.5,N
458,2019-04-23,07:55:53,1,1,55,3,12.0,4.0,N
458,2019-04-03,17:27:11,1,1,56,1,2.55,2.55,N
458,2019-04-12,15:13:40,1,1,57,2,6.2,3.1,N
458,2019-04-08,12:52:28,1,1,59,2,9.0,4.5,N
458,2019-04-18,08:54:49,1,1,61,2,9.5,4.75,N
458,2019-04-20,10:41:57,1,1,61,2,9.5,4.75,N
458,2019-04-13,20:45:26,1,2,65,2,1.6,0.8,N
458,2019-04-12,15:13:40,1,6,70,1,3.25,3.25,N
458,2019-04-07,12:14:06,1,4,71,1,3.75,3.75,N
458,2019-04-27,15:31:59,1,5,71,1,3.75,3.75,N
458,2019-04-15,06:21:08,1,5,69,1,3.25,3.25,N
458,2019-04-17,09:23:14,1,5,77,1,3.0,3.0,N
458,2019-04-28,17:14:41,1,5,77,1,3.0,3.0,N
458,2019-04-08,12:52:28,1,3,78,1,4.5,4.5,N
459,2019-04-27,13:16:07,7,1,3,1,14.75,14.75,N
459,2019-04-08,11:54:22,1,1,22,1,2.0,2.0,N
459,2019-04-15,09:21:35,1,1,26,2,6.0,3.0,N
459,2019-04-19,09:21:35,1,1,26,2,6.0,3.0,N
459,2019-04-13,18:22:19,1,1,27,2,7.0,3.5,N
459,2019-04-10,13:52:54,1,1,28,2,4.0,2.0,N
459,2019-04-15,08:43:06,1,1,32,1,3.0,3.0,N
459,2019-04-01,18:09:04,1,1,35,1,3.1,3.1,N
459,2019-04-28,16:50:37,1,1,35,2,6.2,3.1,N
459,2019-04-29,16:31:19,1,1,39,2,8.5,4.25,N
459,2019-04-16,08:46:06,1,1,41,1,4.25,4.25,N
459,2019-04-22,08:36:23,1,1,42,3,7.5,2.5,N
459,2019-04-12,12:04:56,1,1,44,1,2.5,2.5,N
459,2019-04-26,19:34:40,1,1,44,1,2.5,2.5,N
459,2019-04-07,18:05:15,1,1,46,1,2.5,2.5,N
459,2019-04-21,09:29:40,1,1,46,2,5.0,2.5,N
459,2019-04-27,13:16:07,1,1,46,3,7.5,2.5,N
459,2019-04-26,09:30:24,1,1,48,1,2.5,2.5,N
459,2019-04-01,13:27:32,1,1,52,1,2.5,2.5,N
459,2019-04-09,11:53:58,1,1,55,1,4.0,4.0,N
459,2019-04-14,20:00:57,1,1,55,2,8.0,4.0,N
459,2019-04-01,08:33:04,1,1,61,2,9.5,4.75,N
459,2019-04-27,15:58:13,1,1,61,2,9.5,4.75,N
459,2019-04-22,08:36:23,1,5,70,1,3.25,3.25,N
459,2019-04-14,20:00:57,1,5,71,1,3.75,3.75,N
459,2019-04-16,08:46:06,1,5,78,1,4.5,4.5,N
459,2019-04-20,07:21:12,1,1,87,1,3.0,3.0,N
460,2019-04-22,10:49:16,1,1,22,2,4.0,2.0,N
460,2019-04-27,17:35:34,1,1,25,1,2.2,2.2,N
460,2019-04-01,18:47:01,1,1,28,2,4.0,2.0,N
460,2019-04-10,18:09:12,1,1,29,2,5.0,2.5,N
460,2019-04-24,07:02:45,1,1,29,1,2.5,2.5,N
460,2019-04-13,18:19:32,1,1,30,1,3.0,3.0,N
460,2019-04-29,15:03:03,1,1,31,2,4.4,2.2,N
460,2019-04-28,09:28:07,1,1,32,1,3.0,3.0,N
460,2019-04-14,16:30:21,1,1,36,2,7.5,3.75,N
460,2019-04-21,10:19,1,1,39,2,8.5,4.25,N
460,2019-04-03,07:05:48,1,1,40,1,3.75,3.75,N
460,2019-04-21,14:30:13,1,1,42,3,7.5,2.5,N
460,2019-04-27,17:44:26,1,1,42,2,5.0,2.5,N
460,2019-04-29,10:39:55,1,1,43,2,6.0,3.0,N
460,2019-04-03,19:20:09,1,1,47,1,3.0,3.0,N
460,2019-04-17,08:05:59,1,1,54,1,2.5,2.5,N
460,2019-04-17,09:37:28,1,1,59,2,9.0,4.5,N
460,2019-04-07,12:05:16,1,1,61,2,9.5,4.75,N
460,2019-04-17,10:43:36,1,1,61,1,4.75,4.75,N
460,2019-04-21,14:30:13,1,5,72,1,3.25,3.25,N
460,2019-04-29,10:39:55,1,5,73,1,3.75,3.75,N
460,2019-04-21,10:19,1,2,84,2,1.6,0.8,N
460,2019-04-08,14:41:06,1,1,87,1,3.0,3.0,N
460,2019-04-09,12:14:43,1,1,87,1,3.0,3.0,N
460,2019-04-12,15:39:33,1,1,87,2,6.0,3.0,N
461,2019-04-18,09:57:02,7,1,2,1,18.0,18.0,N
461,2019-04-10,13:45:48,7,1,10,1,10.0,10.0,N
461,2019-04-14,15:33:56,1,1,22,1,2.0,2.0,N
461,2019-04-26,09:46:28,1,1,23,3,7.5,2.5,N
461,2019-04-12,18:33:56,1,1,28,2,4.0,2.0,N
461,2019-04-20,08:11:06,1,1,28,2,4.0,2.0,N
461,2019-04-13,18:58:16,1,1,29,2,5.0,2.5,N
461,2019-04-10,13:45:48,1,1,31,1,2.2,2.2,N
461,2019-04-09,12:41:26,1,1,32,2,6.0,3.0,N
461,2019-04-26,09:58:20,1,1,33,2,7.0,3.5,N
461,2019-04-29,09:49:27,1,1,33,1,3.5,3.5,N
461,2019-04-29,13:12:54,1,1,35,1,3.1,3.1,N
461,2019-04-08,14:55:38,1,1,36,2,7.5,3.75,N
461,2019-04-27,16:40:31,1,1,36,1,3.75,3.75,N
461,2019-04-04,13:35:06,1,1,39,2,8.5,4.25,N
461,2019-04-17,09:34:31,1,1,46,1,2.5,2.5,N
461,2019-04-16,09:15:39,1,1,47,1,3.0,3.0,N
461,2019-04-18,09:57:02,1,1,50,2,5.0,2.5,N
461,2019-04-27,14:39:15,1,1,50,1,2.5,2.5,N
461,2019-04-05,07:17:50,1,1,55,1,4.0,4.0,N
461,2019-04-01,17:54:11,1,1,56,2,5.1,2.55,N
461,2019-04-07,11:54:38,1,1,56,1,2.55,2.55,N
461,2019-04-17,09:34:31,1,5,72,1,3.25,3.25,N
461,2019-04-25,06:49:58,1,2,72,1,3.25,3.25,Y
461,2019-04-18,09:57:02,1,5,73,1,3.75,3.75,N
461,2019-04-29,13:12:54,1,5,73,1,3.75,3.75,N
461,2019-04-12,18:33:56,1,6,74,1,3.5,3.5,N
461,2019-04-16,09:15:39,1,5,74,1,3.5,3.5,N
461,2019-04-07,11:54:38,1,4,78,1,4.5,4.5,N
461,2019-04-21,17:46:02,1,1,87,2,6.0,3.0,N
461,2019-04-25,06:49:58,1,1,87,1,2.1,2.1,Y
462,2019-04-27,15:28:27,7,1,19,1,6.4,6.4,N
462,2019-04-03,11:55:23,1,1,22,2,4.0,2.0,N
462,2019-04-07,14:40:35,1,1,22,2,4.0,2.0,N
462,2019-04-14,12:17:39,1,1,23,1,2.5,2.5,N
462,2019-04-12,12:49:31,1,1,26,1,3.0,3.0,N
462,2019-04-24,07:05:02,1,1,26,1,3.0,3.0,N
462,2019-04-03,11:18:12,1,1,27,2,7.0,3.5,N
462,2019-04-27,14:56:50,1,1,27,1,3.5,3.5,N
462,2019-04-20,10:39:02,1,1,30,1,3.0,3.0,N
462,2019-04-22,09:43:16,1,1,31,2,4.4,2.2,N
462,2019-04-21,13:19:21,1,1,33,3,10.5,3.5,N
462,2019-04-29,18:18:03,1,1,34,1,2.45,2.45,N
462,2019-04-08,18:43:38,1,1,38,1,3.75,3.75,N
462,2019-04-09,12:48:58,1,1,38,2,7.5,3.75,N
462,2019-04-16,09:10:43,1,1,39,2,8.5,4.25,N
462,2019-04-15,08:25:04,1,1,45,1,3.0,3.0,N
462,2019-04-13,11:40:44,1,1,51,2,6.0,3.0,N
462,2019-04-15,06:24:25,1,1,54,2,5.0,2.5,N
462,2019-04-10,19:45,1,1,55,2,8.0,4.0,N
462,2019-04-02,14:05:27,1,1,56,1,2.55,2.55,N
462,2019-04-23,09:48:19,1,1,60,2,7.5,3.75,N
462,2019-04-09,12:48:58,1,2,63,2,1.6,0.8,N
462,2019-04-02,14:05:27,1,5,75,1,3.5,3.5,N
462,2019-04-14,12:17:39,1,5,71,1,3.75,3.75,N
462,2019-04-27,15:28:27,1,2,72,1,2.65,2.65,Y
462,2019-04-15,08:25:04,1,5,69,1,3.25,3.25,N
462,2019-04-07,14:40:35,1,4,78,1,4.5,4.5,N
462,2019-04-08,18:43:38,1,2,84,1,0.8,0.8,N
462,2019-04-16,09:10:43,1,2,84,2,1.6,0.8,N
462,2019-04-27,15:28:27,1,1,87,1,2.1,2.1,Y
462,2019-04-29,11:03:34,1,1,87,2,6.0,3.0,N
463,2019-04-14,19:18:45,7,1,18,1,10.95,10.95,N
463,2019-04-18,08:16:10,1,1,23,1,2.5,2.5,N
463,2019-04-25,09:16:06,1,1,23,2,5.0,2.5,N
463,2019-04-16,08:42:47,1,1,26,1,3.0,3.0,N
463,2019-04-08,14:34:37,1,1,31,2,4.4,2.2,N
463,2019-04-29,07:15:40,1,1,31,1,2.2,2.2,N
463,2019-04-24,09:35:36,1,1,32,1,3.0,3.0,N
463,2019-04-29,12:15:15,1,1,33,2,7.0,3.5,N
463,2019-04-07,18:04:45,1,1,36,2,7.5,3.75,N
463,2019-04-10,15:07:17,1,1,37,1,3.0,3.0,N
463,2019-04-27,17:02:10,1,1,39,1,4.25,4.25,N
463,2019-04-02,12:44:16,1,1,40,2,7.5,3.75,N
463,2019-04-21,11:31:21,1,1,40,3,11.25,3.75,N
463,2019-04-18,09:21:34,1,1,42,2,5.0,2.5,N
463,2019-04-27,15:33:02,1,1,49,2,6.0,3.0,N
463,2019-04-09,12:24:38,1,1,51,1,3.0,3.0,N
463,2019-04-21,10:46:04,1,1,52,2,5.0,2.5,N
463,2019-04-01,11:29:45,1,1,57,2,6.2,3.1,N
463,2019-04-22,10:54:50,1,1,57,2,6.2,3.1,N
463,2019-04-14,19:18:45,1,1,61,2,9.5,4.75,N
463,2019-04-10,15:07:17,1,2,63,2,1.6,0.8,N
463,2019-04-27,17:02:10,1,2,63,1,0.8,0.8,N
463,2019-04-21,11:31:21,1,2,65,2,1.6,0.8,N
463,2019-04-18,09:21:34,1,5,75,1,3.5,3.5,N
463,2019-04-02,12:44:16,1,5,73,1,3.75,3.75,N
463,2019-04-05,18:03:34,1,1,87,1,3.0,3.0,N
463,2019-04-12,15:12:32,1,1,87,1,3.0,3.0,N
463,2019-04-13,20:27:08,1,1,87,2,6.0,3.0,N
464,2019-04-18,10:24:43,1,1,22,2,4.0,2.0,N
464,2019-04-21,12:46:55,1,1,22,3,6.0,2.0,N
464,2019-04-21,09:38:15,1,1,24,1,3.0,3.0,N
464,2019-04-22,09:15:42,1,1,27,2,7.0,3.5,N
464,2019-04-12,17:50:41,1,1,31,2,4.4,2.2,N
464,2019-04-06,14:08:17,1,1,32,1,3.0,3.0,N
464,2019-04-19,06:28:31,1,1,32,1,3.0,3.0,N
464,2019-04-08,14:16:33,1,1,42,1,2.5,2.5,N
464,2019-04-14,19:23:59,1,1,42,1,2.5,2.5,N
464,2019-04-02,16:09:45,1,1,45,2,6.0,3.0,N
464,2019-04-28,16:38:24,1,1,46,1,2.5,2.5,N
464,2019-04-27,20:32:21,1,1,48,1,2.5,2.5,N
464,2019-04-07,19:59:37,1,1,53,1,3.0,3.0,N
464,2019-04-29,14:58:46,1,1,53,1,3.0,3.0,N
464,2019-04-04,09:56:35,1,1,54,2,5.0,2.5,N
464,2019-04-13,18:16:24,1,1,56,1,2.55,2.55,N
464,2019-04-09,15:17:01,1,1,57,1,3.1,3.1,N
464,2019-04-10,15:36:09,1,1,58,1,3.5,3.5,N
464,2019-04-29,10:24:35,1,1,60,2,7.5,3.75,N
464,2019-04-17,10:31:49,1,1,61,1,4.75,4.75,N
464,2019-04-27,16:56:15,1,1,61,3,14.25,4.75,N
464,2019-04-21,12:46:55,1,5,70,1,3.25,3.25,N
464,2019-04-23,11:12:18,1,5,71,1,3.75,3.75,N
464,2019-04-04,09:56:35,1,5,72,1,3.25,3.25,N
