transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn
826,2019-04-02,15:14:03,3,17,209,N
826,2019-04-05,14:58:40,5,26,5500,Y
826,2019-04-01,17:55:54,8,15,8142,Y
826,2019-04-15,08:42:23,8,6,8236,N
827,2019-04-23,11:19:33,3,16,353,N
827,2019-04-02,16:59:14,3,12,517,N
827,2019-04-15,10:19:03,3,14,634,Y
827,2019-04-19,10:19:03,3,14,634,Y
827,2019-04-04,17:36:29,5,26,5110,N
827,2019-04-26,09:04:11,5,12,5501,N
827,2019-04-02,13:41:48,8,45,8093,Y
828,2019-04-01,11:14:07,3,12,456,Y
828,2019-04-06,15:02:13,5,12,5471,Y
828,2019-04-06,17:46,8,42,8070,N
828,2019-04-17,06:36:05,8,44,8495,Y
829,2019-04-05,14:35:45,3,17,697,N
829,2019-04-02,17:48:39,5,26,5491,N
829,2019-04-06,15:38:43,8,42,8114,Y
829,2019-04-22,09:06:50,8,42,8309,N
830,2019-04-04,18:43:42,3,12,23,N
830,2019-04-03,15:30:39,5,30,5242,N
830,2019-04-16,10:14:40,8,42,8104,Y
830,2019-04-05,10:20:39,8,42,8186,N
831,2019-04-16,10:44:55,3,20,320,Y
831,2019-04-01,19:38:46,3,12,406,N
831,2019-04-25,10:07:52,3,16,739,Y
831,2019-04-06,13:00:29,5,26,5063,Y
831,2019-04-05,19:22:31,8,45,8457,Y
832,2019-04-16,10:42:32,3,14,272,Y
832,2019-04-05,18:00:24,3,12,667,N
832,2019-04-05,14:24:57,5,30,5727,Y
832,2019-04-04,16:48:17,8,45,8092,N
832,2019-04-26,06:44:16,8,44,8109,N
832,2019-04-16,10:08:56,8,42,8458,N
832,2019-04-21,13:36:43,8,43,8481,N
833,2019-04-02,11:09:47,3,12,407,N
833,2019-04-03,16:33:20,5,30,5367,Y
833,2019-04-04,14:10:34,8,45,8302,N
834,2019-04-02,14:42:02,3,12,420,Y
834,2019-04-24,10:54:21,5,26,5441,N
834,2019-04-06,12:11:57,5,26,5872,N
834,2019-04-01,16:08:36,8,15,8300,Y
835,2019-04-03,18:26:28,3,12,154,Y
835,2019-04-05,08:57:11,5,12,5212,N
835,2019-04-03,16:48:22,8,42,8106,N
836,2019-04-04,17:57:58,3,17,301,Y
836,2019-04-24,15:13:29,3,16,724,Y
836,2019-04-24,10:15:20,5,12,5358,N
836,2019-04-01,17:05:05,5,12,5806,Y
836,2019-04-05,10:13:13,8,42,8368,N
837,2019-04-26,08:44:06,3,14,479,Y
837,2019-04-03,19:00:16,3,12,790,Y
837,2019-04-03,17:55:24,5,30,5158,Y
837,2019-04-02,16:18:29,8,45,8476,Y
838,2019-04-24,08:46:11,3,16,302,Y
838,2019-04-02,11:06:10,3,12,321,N
838,2019-04-06,07:06:54,5,26,5283,Y
838,2019-04-06,16:51:06,8,42,8138,Y
838,2019-04-23,07:27:56,8,44,8363,N
839,2019-04-03,14:56:33,3,12,193,N
839,2019-04-23,11:14:22,3,16,472,N
839,2019-04-04,11:31:10,5,30,5528,Y
839,2019-04-05,15:05:37,8,45,8086,N
839,2019-04-21,19:28:10,8,43,8265,N
839,2019-04-23,11:13:46,8,6,8357,N
840,2019-04-26,13:56:02,3,16,223,Y
840,2019-04-04,12:56:25,3,12,410,N
840,2019-04-04,12:43:28,5,26,5241,Y
840,2019-04-22,08:07:47,5,12,5426,Y
840,2019-04-04,11:13:08,8,15,8345,N
840,2019-04-26,08:42:09,8,42,8472,N
841,2019-04-05,13:34:37,3,17,754,N
841,2019-04-06,14:46:55,5,26,5092,Y
841,2019-04-16,08:49:47,5,26,5208,N
841,2019-04-23,07:46:16,8,42,8233,Y
841,2019-04-02,09:29:12,8,15,8448,Y
842,2019-04-02,17:35:40,3,17,6,Y
842,2019-04-17,09:45:48,3,16,345,Y
842,2019-04-26,09:26:14,3,14,661,N
842,2019-04-01,10:41:53,5,12,5392,Y
842,2019-04-19,06:39:21,5,26,5506,Y
842,2019-04-04,09:20:50,8,42,8083,Y
842,2019-04-23,10:12:36,8,42,8461,N
843,2019-04-05,15:36:14,3,17,716,Y
843,2019-04-02,10:00:27,5,30,5406,Y
843,2019-04-01,12:59:06,8,42,8176,N
844,2019-04-03,15:32:26,3,12,20,Y
844,2019-04-24,07:48:26,3,14,520,N
844,2019-04-05,12:26:29,5,12,5249,N
844,2019-04-01,18:02:27,8,45,8390,N
844,2019-04-24,09:03:55,8,42,8445,Y
845,2019-04-03,14:58:57,3,17,358,N
845,2019-04-23,06:21:44,5,26,5189,Y
845,2019-04-03,14:25:23,5,26,5934,Y
845,2019-04-16,07:10:58,8,42,8054,N
845,2019-04-06,18:05:48,8,45,8111,Y
846,2019-04-05,18:51:46,3,17,612,N
846,2019-04-06,08:08:21,5,26,5375,N
846,2019-04-21,19:08:02,8,44,8315,N
846,2019-04-05,18:28:02,8,15,8338,N
847,2019-04-02,11:21:43,3,17,324,N
847,2019-04-24,15:37:13,3,14,551,N
847,2019-04-05,12:16,5,26,5288,Y
847,2019-04-01,12:56:34,8,42,8094,Y
848,2019-04-02,13:45:24,3,12,613,Y
848,2019-04-22,08:51:17,5,12,5789,N
848,2019-04-04,12:01:51,5,26,5938,Y
848,2019-04-17,10:40:55,8,42,8067,N
848,2019-04-03,16:29:14,8,42,8418,Y
849,2019-04-02,15:47:02,3,17,403,N
849,2019-04-05,09:42:38,5,26,5170,Y
849,2019-04-16,09:35:55,8,42,8326,Y
849,2019-04-04,15:20:29,8,42,8477,Y
850,2019-04-05,13:05:27,3,12,799,Y
850,2019-04-04,09:11:25,5,26,5707,Y
850,2019-04-23,07:22:46,8,44,8021,Y
850,2019-04-03,19:50:50,8,42,8299,Y
850,2019-04-16,07:02:56,8,6,8405,Y
851,2019-04-17,07:31:27,3,14,278,Y
851,2019-04-04,17:31:46,3,17,306,Y
851,2019-04-04,17:18:16,5,30,5307,N
851,2019-04-04,15:05:01,8,45,8232,N
852,2019-04-15,08:14:41,3,16,520,N
852,2019-04-19,08:14:41,3,16,520,N
852,2019-04-04,16:11:46,3,17,704,Y
852,2019-04-23,07:06:52,5,12,5310,Y
852,2019-04-01,16:28:57,5,26,5649,Y
852,2019-04-04,13:51:59,8,45,8164,Y
853,2019-04-25,12:48:34,3,20,181,Y
853,2019-04-15,07:30:55,3,14,674,Y
853,2019-04-19,07:30:55,3,14,674,Y
853,2019-04-05,14:10:07,3,12,693,N
853,2019-04-05,10:43:59,5,12,5600,Y
853,2019-04-01,09:53:28,8,45,8075,N
853,2019-04-21,18:34:53,8,43,8120,N
854,2019-04-16,08:27:52,3,14,342,Y
854,2019-04-04,17:14:10,3,17,747,Y
854,2019-04-03,13:12:49,5,12,5057,Y
854,2019-04-23,10:05:29,5,28,5059,Y
854,2019-04-23,11:04:35,8,6,8364,N
854,2019-04-01,17:43:49,8,45,8410,N
855,2019-04-26,16:45:20,3,20,320,Y
855,2019-04-16,10:10:26,3,14,463,Y
855,2019-04-01,15:12:22,3,12,637,N
855,2019-04-06,17:03:40,5,12,5375,N
855,2019-04-25,07:11:56,5,26,5861,N
855,2019-04-06,14:11:50,8,42,8197,N
855,2019-04-25,10:52:25,8,6,8243,Y
856,2019-04-02,11:30:17,3,12,125,Y
856,2019-04-22,16:02:21,3,20,151,Y
856,2019-04-02,08:44:23,5,26,5861,Y
856,2019-04-04,08:16:22,8,15,8378,Y
856,2019-04-23,11:04:27,8,6,8429,Y
857,2019-04-05,14:42:24,3,17,709,Y
857,2019-04-01,09:43:24,5,26,5282,Y
857,2019-04-21,13:43:42,8,43,8093,Y
857,2019-04-01,12:09:48,8,45,8404,Y
857,2019-04-22,07:41:57,8,6,8498,N
858,2019-04-25,14:12:35,3,16,272,Y
858,2019-04-03,11:08:16,3,17,465,Y
858,2019-04-05,11:15:11,5,30,5132,N
858,2019-04-17,07:23:36,5,28,5727,Y
858,2019-04-18,08:22:29,8,42,8152,N
858,2019-04-01,16:19,8,45,8297,N
859,2019-04-01,17:44:28,3,12,209,Y
859,2019-04-22,15:01:22,3,20,430,N
859,2019-04-01,15:31:10,5,26,5130,N
859,2019-04-03,08:01:20,8,15,8371,Y
860,2019-04-28,14:09:25,3,20,377,Y
860,2019-04-03,18:43:58,3,17,596,N
860,2019-04-24,08:17:48,5,28,5372,Y
860,2019-04-03,16:28:21,5,12,5699,N
860,2019-04-05,13:20:43,8,42,8172,N
861,2019-04-25,16:00:15,3,20,242,N
861,2019-04-01,13:09:03,3,17,438,Y
861,2019-04-02,12:54:58,5,12,5097,Y
861,2019-04-17,07:11:18,5,26,5621,N
861,2019-04-01,12:45:19,8,45,8039,Y
862,2019-04-03,18:28:18,3,12,325,Y
862,2019-04-04,15:33:11,5,30,5713,N
862,2019-04-16,07:32:33,8,42,8050,Y
862,2019-04-05,10:57:13,8,15,8331,Y
863,2019-04-02,12:55:02,3,17,81,Y
863,2019-04-22,11:17:20,3,14,241,N
863,2019-04-03,16:48:55,5,30,5504,N
863,2019-04-06,19:30:09,8,15,8042,Y
863,2019-04-23,08:07:35,8,6,8385,Y
864,2019-04-04,17:42:33,3,17,701,Y
864,2019-04-01,14:12,5,26,5055,Y
864,2019-04-24,06:06:15,5,26,5585,N
864,2019-04-17,10:40:20,5,26,5740,N
864,2019-04-05,17:17:06,8,42,8226,N
864,2019-04-21,18:52:30,8,41,8244,N
865,2019-04-03,15:40:59,3,17,614,Y
865,2019-04-16,07:53:07,3,14,674,Y
865,2019-04-01,07:49:41,5,30,5593,N
865,2019-04-17,06:42:11,5,12,5851,N
865,2019-04-16,11:24:43,8,6,8086,N
865,2019-04-06,19:13:01,8,42,8116,N
866,2019-04-28,11:51:55,3,20,625,N
866,2019-04-05,13:07:59,3,12,656,N
866,2019-04-17,10:44:29,3,14,757,Y
866,2019-04-02,14:46:32,5,26,5686,N
866,2019-04-25,06:45:30,8,42,8443,N
866,2019-04-03,18:32:23,8,42,8446,N
867,2019-04-04,11:38:25,3,12,160,Y
867,2019-04-25,07:49:34,5,26,5292,N
867,2019-04-03,14:17:42,5,12,5368,Y
867,2019-04-03,19:26:10,8,45,8289,Y
867,2019-04-26,08:12:05,8,6,8331,N
868,2019-04-04,19:51:51,3,12,459,Y
868,2019-04-15,07:11:51,3,14,765,N
868,2019-04-19,07:11:51,3,14,765,N
868,2019-04-04,16:17:28,5,12,5442,N
868,2019-04-04,12:33:45,8,45,8030,N
869,2019-04-01,16:42:12,3,17,536,Y
869,2019-04-05,16:31:46,5,30,5506,N
869,2019-04-25,08:54:27,8,42,8039,Y
869,2019-04-03,18:29:26,8,45,8477,Y
870,2019-04-03,12:19:33,3,12,664,N
870,2019-04-22,09:55:22,3,16,773,Y
870,2019-04-02,16:52:45,5,30,5598,Y
870,2019-04-05,18:47:25,8,42,8072,N
870,2019-04-21,13:41:02,8,41,8118,Y
871,2019-04-25,19:00:04,3,20,111,N
871,2019-04-02,14:07:17,3,12,373,N
871,2019-04-04,08:51:54,5,30,5092,Y
871,2019-04-22,10:00:13,5,26,5747,N
871,2019-04-03,15:48:25,8,45,8228,Y
872,2019-04-02,14:17:47,3,12,263,Y
872,2019-04-15,08:35:45,3,14,564,N
872,2019-04-19,08:35:45,3,14,564,N
872,2019-04-04,15:31:03,5,26,5530,N
872,2019-04-22,06:56:53,8,6,8137,Y
872,2019-04-01,09:00:55,8,45,8247,N
873,2019-04-01,19:07:26,3,17,550,Y
873,2019-04-24,17:53:06,3,16,639,Y
873,2019-04-05,11:31:29,5,30,5182,N
873,2019-04-17,06:47:08,5,28,5572,Y
873,2019-04-03,16:28:33,8,45,8028,Y
873,2019-04-24,07:25:52,8,6,8352,Y
874,2019-04-05,19:57:49,3,17,216,Y
874,2019-04-22,09:31:27,5,26,5054,N
874,2019-04-06,15:42:13,5,12,5160,N
874,2019-04-25,07:17:54,8,44,8099,N
874,2019-04-03,18:35:12,8,15,8361,N
875,2019-04-03,12:45:29,3,12,480,Y
875,2019-04-17,09:17:10,5,28,5228,N
875,2019-04-02,08:38:49,5,12,5863,N
875,2019-04-05,10:34:04,8,42,8012,N
876,2019-04-02,14:03:27,3,12,706,Y
876,2019-04-18,09:06:48,3,20,751,N
876,2019-04-03,17:01:20,5,30,5850,Y
876,2019-04-01,14:09:46,8,45,8480,Y
877,2019-04-05,19:40:55,3,17,498,Y
877,2019-04-16,10:21:41,3,20,652,N
877,2019-04-04,07:35:22,5,26,5405,N
877,2019-04-06,11:14:39,8,42,8442,Y
878,2019-04-05,16:32:17,3,17,46,Y
878,2019-04-01,13:50:09,5,30,5051,N
878,2019-04-24,10:12:14,5,12,5124,N
878,2019-04-04,13:07:28,8,15,8153,N
878,2019-04-23,08:49:06,8,6,8242,Y
879,2019-04-04,12:59:15,3,17,589,Y
879,2019-04-02,10:48:24,5,30,5033,Y
879,2019-04-02,19:39:33,8,45,8408,Y
880,2019-04-03,19:01:52,3,12,279,N
880,2019-04-29,14:42:16,3,14,650,N
880,2019-04-05,07:43:05,5,30,5060,N
880,2019-04-23,06:56:20,5,12,5431,Y
880,2019-04-06,10:30:08,8,15,8281,N
881,2019-04-02,13:07:45,3,17,784,Y
881,2019-04-06,11:13:05,5,12,5640,N
881,2019-04-05,12:22:06,8,15,8391,N
882,2019-04-03,14:47:02,3,12,379,N
882,2019-04-06,09:18:01,5,30,5786,Y
882,2019-04-26,10:35:19,5,12,5927,Y
882,2019-04-01,17:46:21,8,42,8285,Y
882,2019-04-20,13:23:56,8,41,8423,Y
882,2019-04-19,08:07:53,8,42,8488,N
883,2019-04-03,16:58:19,3,12,134,Y
883,2019-04-16,07:31:08,3,16,227,N
883,2019-04-02,09:17:03,5,12,5084,Y
883,2019-04-16,07:02:40,8,42,8129,Y
883,2019-04-02,13:56:08,8,45,8152,Y
884,2019-04-23,10:18:36,3,20,278,N
884,2019-04-02,17:21:19,3,12,678,Y
884,2019-04-02,07:20:01,5,26,5761,Y
884,2019-04-02,16:08:34,8,42,8050,Y
884,2019-04-20,19:30:13,8,41,8384,N
885,2019-04-26,14:45:21,3,16,58,Y
885,2019-04-05,13:31:28,3,12,587,N
885,2019-04-06,13:51:16,5,12,5818,N
885,2019-04-02,14:25:35,8,42,8041,Y
885,2019-04-23,10:06:16,8,44,8312,N
885,2019-04-20,19:23:49,8,41,8449,Y
886,2019-04-29,08:46:11,3,20,346,Y
886,2019-04-04,18:16:20,3,17,790,N
886,2019-04-04,12:11:39,5,26,5815,N
886,2019-04-24,07:49:24,8,42,8128,N
886,2019-04-06,10:52:50,8,45,8428,Y
887,2019-04-02,16:45:32,3,12,276,N
887,2019-04-17,09:03:40,5,12,5167,N
887,2019-04-02,14:44:28,5,30,5677,Y
887,2019-04-05,13:56:33,8,45,8074,Y
888,2019-04-04,18:17:54,3,17,591,N
888,2019-04-06,12:26:52,5,30,5190,N
888,2019-04-02,08:06:36,8,42,8412,N
889,2019-04-25,11:45:20,3,16,128,Y
889,2019-04-01,16:58:31,3,12,548,N
889,2019-04-04,07:54:12,5,30,5146,N
889,2019-04-16,06:49:05,5,28,5173,Y
889,2019-04-25,08:21:20,8,44,8307,N
889,2019-04-03,15:46:51,8,42,8341,N
889,2019-04-16,10:33:05,8,44,8366,Y
890,2019-04-05,18:59:51,3,17,24,N
890,2019-04-06,15:38:07,5,26,5471,Y
890,2019-04-16,08:43:17,5,28,5498,Y
890,2019-04-24,08:47:43,5,26,5613,N
890,2019-04-24,07:16:30,8,6,8092,Y
890,2019-04-02,10:20:52,8,45,8463,N
891,2019-04-01,12:12:21,3,17,662,Y
891,2019-04-25,06:37:18,5,12,5277,Y
891,2019-04-01,12:27:06,5,30,5651,Y
891,2019-04-06,09:42:03,8,15,8262,N
892,2019-04-02,19:19:40,3,17,464,Y
892,2019-04-06,09:52:23,5,30,5285,Y
892,2019-04-03,13:44:19,8,15,8200,Y
893,2019-04-04,11:24:08,3,17,490,N
893,2019-04-01,16:41:51,5,12,5539,Y
893,2019-04-19,09:31:53,5,26,5640,Y
893,2019-04-16,08:13:09,8,6,8027,N
893,2019-04-04,11:21:23,8,15,8143,Y
894,2019-04-02,18:45:06,3,12,640,Y
894,2019-04-04,08:44:39,5,26,5114,Y
894,2019-04-05,08:50:15,8,45,8169,Y
895,2019-04-27,12:17:02,3,16,661,N
895,2019-04-04,16:01:23,3,17,738,N
895,2019-04-06,17:09:19,5,12,5746,N
895,2019-04-02,08:14:42,8,15,8073,Y
896,2019-04-04,12:11:08,3,17,67,Y
896,2019-04-03,16:27:37,5,30,5424,Y
896,2019-04-22,10:20:08,5,28,5484,N
896,2019-04-05,11:20:55,8,42,8080,N
897,2019-04-02,13:11:09,3,17,458,N
897,2019-04-01,07:25:39,5,30,5164,Y
897,2019-04-06,12:02:07,8,45,8180,Y
898,2019-04-02,12:57:52,3,17,299,Y
898,2019-04-03,17:49:43,5,26,5197,Y
898,2019-04-22,08:21:08,5,26,5322,N
898,2019-04-16,09:16:41,8,6,8020,Y
898,2019-04-02,14:45,8,15,8428,Y
899,2019-04-04,15:20:25,3,17,210,N
899,2019-04-26,18:22:11,3,20,307,Y
899,2019-04-02,10:05:22,5,30,5817,Y
899,2019-04-16,11:12:16,8,6,8056,N
899,2019-04-06,19:04:17,8,45,8276,Y
899,2019-04-23,08:17:47,8,44,8369,Y
900,2019-04-17,08:27:08,3,20,362,N
900,2019-04-02,17:43:20,3,17,399,Y
900,2019-04-06,10:53:42,5,30,5011,N
900,2019-04-22,07:33:56,5,12,5062,N
900,2019-04-22,11:12:24,8,42,8059,N
900,2019-04-06,16:05:32,8,15,8068,N
901,2019-04-01,15:09:38,3,12,341,Y
901,2019-04-17,06:18:58,5,12,5062,Y
901,2019-04-05,15:01:30,5,26,5661,N
901,2019-04-03,12:40:55,8,15,8337,N
902,2019-04-01,13:23:54,3,17,685,N
902,2019-04-06,13:40:47,5,26,5259,Y
902,2019-04-15,09:58:31,5,12,5422,N
902,2019-04-22,06:31:41,5,12,5821,N
902,2019-04-26,06:58:52,8,42,8466,N
902,2019-04-01,08:54:51,8,15,8490,Y
903,2019-04-25,17:19:27,3,20,533,N
903,2019-04-05,11:56:55,3,17,607,N
903,2019-04-22,07:15:01,5,12,5275,Y
903,2019-04-04,10:35:45,5,26,5596,N
903,2019-04-01,15:02:28,8,15,8369,N
904,2019-04-03,19:26:40,3,17,149,Y
904,2019-04-27,16:16:20,3,14,318,Y
904,2019-04-04,11:46:17,5,30,5775,Y
904,2019-04-02,17:28:02,8,45,8176,N
905,2019-04-16,09:37:41,3,20,332,Y
905,2019-04-05,13:34:33,3,17,693,N
905,2019-04-26,08:23:06,5,28,5059,Y
905,2019-04-05,13:44:46,5,30,5735,Y
905,2019-04-04,13:33:20,8,42,8053,Y
905,2019-04-22,10:54:41,8,6,8056,N
905,2019-04-21,17:42:01,8,41,8321,Y
906,2019-04-04,13:50:05,3,12,353,Y
906,2019-04-24,08:10:30,3,20,731,N
906,2019-04-03,16:12:27,5,30,5240,N
906,2019-04-05,17:26:36,8,15,8360,Y
906,2019-04-24,11:04:03,8,6,8467,Y
907,2019-04-03,15:08:21,3,12,246,Y
907,2019-04-05,18:09:04,5,30,5025,Y
907,2019-04-17,10:18:27,5,26,5329,N
907,2019-04-25,10:33:39,5,28,5480,Y
907,2019-04-24,09:22:56,8,44,8048,Y
907,2019-04-03,19:16:11,8,42,8211,Y
908,2019-04-05,16:58:27,3,17,621,N
908,2019-04-04,07:40:22,5,12,5004,Y
908,2019-04-22,06:54:17,5,12,5722,N
908,2019-04-04,18:33:47,8,45,8014,Y
909,2019-04-02,16:53:04,3,12,420,N
909,2019-04-25,13:16,3,20,628,Y
909,2019-04-01,13:39:41,5,26,5463,Y
909,2019-04-04,17:50:51,8,15,8156,Y
909,2019-04-20,16:58:06,8,41,8211,Y
909,2019-04-18,09:01:49,8,44,8375,N
910,2019-04-02,19:51:25,3,17,241,Y
910,2019-04-17,07:48:50,3,14,485,N
910,2019-04-06,12:23:22,5,12,5202,Y
910,2019-04-21,12:39:10,8,41,8034,Y
910,2019-04-06,13:14:01,8,15,8312,N
911,2019-04-05,12:14:28,3,17,109,N
911,2019-04-05,17:48:44,5,26,5169,N
911,2019-04-15,10:54,5,12,5221,Y
911,2019-04-23,08:56,5,26,5745,N
911,2019-04-05,08:06:59,8,45,8049,N
912,2019-04-05,12:29:54,3,17,120,Y
912,2019-04-01,18:14:53,5,30,5077,Y
912,2019-04-22,10:35:14,5,28,5525,N
912,2019-04-19,06:34:25,5,28,5770,N
912,2019-04-05,17:01:32,8,45,8447,Y
913,2019-04-04,17:28:10,3,12,473,N
913,2019-04-03,11:20:27,5,30,5193,Y
913,2019-04-15,10:33:07,5,26,5611,Y
913,2019-04-24,10:20:07,5,28,5904,Y
913,2019-04-06,16:04,8,15,8317,N
914,2019-04-03,12:38:56,3,17,687,N
914,2019-04-05,08:20:57,5,26,5933,Y
914,2019-04-03,18:09:18,8,42,8189,Y
914,2019-04-21,20:52:25,8,41,8221,Y
914,2019-04-22,08:27:27,8,42,8322,Y
915,2019-04-02,15:19:49,3,17,331,N
915,2019-04-15,07:11:28,5,28,5541,N
915,2019-04-01,18:27:17,5,12,5595,N
915,2019-04-24,06:48,8,42,8029,N
915,2019-04-02,13:42:47,8,15,8108,N
915,2019-04-18,10:54:41,8,6,8300,N
915,2019-04-21,20:02:31,8,43,8441,Y
916,2019-04-04,16:54:07,3,17,122,N
916,2019-04-02,14:11:08,5,12,5804,N
916,2019-04-21,15:05:57,8,43,8009,N
916,2019-04-05,11:21:28,8,42,8125,N
916,2019-04-16,09:00:15,8,6,8278,N
916,2019-04-22,10:05:11,8,42,8443,Y
917,2019-04-24,11:39:27,3,14,423,Y
917,2019-04-01,19:10:16,3,12,631,Y
917,2019-04-06,17:35:23,5,30,5894,Y
917,2019-04-20,15:50:04,8,43,8048,Y
917,2019-04-05,16:57:35,8,45,8403,N
918,2019-04-23,12:20:49,3,16,495,N
918,2019-04-02,19:12:48,3,12,594,N
918,2019-04-25,09:07:18,5,12,5440,N
918,2019-04-18,06:32:25,5,12,5787,N
918,2019-04-06,13:49:50,5,30,5847,N
918,2019-04-25,10:15:12,8,44,8157,Y
918,2019-04-06,17:27:18,8,15,8177,N
919,2019-04-01,19:06:41,3,17,675,N
919,2019-04-02,13:54:42,5,26,5083,N
919,2019-04-24,10:20:37,5,26,5672,N
919,2019-04-02,18:35:41,8,45,8325,N
919,2019-04-17,07:38:29,8,42,8433,Y
920,2019-04-05,12:15:42,3,12,59,Y
920,2019-04-03,14:02:32,5,30,5108,Y
920,2019-04-26,09:44:15,5,26,5469,Y
920,2019-04-06,14:03:12,8,45,8263,Y
920,2019-04-20,14:55:13,8,44,8288,N
920,2019-04-19,09:00:12,8,42,8335,N
921,2019-04-28,08:14:57,3,14,119,N
921,2019-04-01,11:44:31,3,12,773,N
921,2019-04-01,14:45:16,5,30,5453,Y
921,2019-04-06,15:09:02,8,45,8426,N
922,2019-04-16,08:17:34,3,16,468,Y
922,2019-04-05,12:55:54,3,12,740,N
922,2019-04-06,10:12:39,5,30,5008,N
922,2019-04-23,06:33:54,5,28,5393,N
922,2019-04-19,11:17:44,8,6,8296,N
922,2019-04-06,15:15:27,8,15,8362,Y
923,2019-04-01,13:44:26,3,17,740,N
923,2019-04-05,10:02:28,5,30,5091,Y
923,2019-04-24,10:18,5,12,5320,Y
923,2019-04-16,07:57:05,8,6,8049,N
923,2019-04-25,10:21:15,8,42,8102,Y
923,2019-04-20,14:03:25,8,41,8322,N
923,2019-04-05,11:18:29,8,45,8429,Y
924,2019-04-01,12:58:53,3,17,743,N
924,2019-04-04,11:35:38,5,30,5858,Y
924,2019-04-06,17:06:57,8,45,8471,N
925,2019-04-04,14:35:11,3,12,499,Y
925,2019-04-02,07:48:26,5,12,5756,Y
925,2019-04-06,17:46:46,8,45,8147,Y
926,2019-04-04,14:12:15,3,12,498,N
926,2019-04-06,16:32:58,5,30,5473,N
926,2019-04-24,06:30:20,8,42,8288,N
926,2019-04-01,12:14:26,8,42,8429,N
927,2019-04-02,11:59:25,3,17,321,N
927,2019-04-06,07:26:14,5,12,5428,N
927,2019-04-02,15:10:48,8,15,8310,N
927,2019-04-23,11:15:49,8,42,8466,N
928,2019-04-02,18:17:52,3,17,184,Y
928,2019-04-24,08:42:53,5,28,5221,N
928,2019-04-04,11:29:36,5,30,5731,Y
928,2019-04-01,19:18:03,8,15,8335,Y
929,2019-04-04,13:58:53,3,17,371,Y
929,2019-04-22,08:28:10,3,14,745,N
929,2019-04-05,08:44:47,5,12,5924,N
929,2019-04-06,10:46:57,8,15,8129,Y
930,2019-04-03,11:57:06,3,12,135,N
930,2019-04-05,11:52:05,5,26,5592,Y
930,2019-04-22,11:03:02,8,6,8297,Y
930,2019-04-05,18:03:43,8,45,8461,Y
931,2019-04-05,12:35:02,3,17,91,N
931,2019-04-28,14:27:57,3,14,596,Y
931,2019-04-02,12:12:43,5,12,5476,N
931,2019-04-05,10:07:26,8,45,8100,N
932,2019-04-01,15:55:09,3,12,296,N
932,2019-04-01,12:18:07,5,26,5324,Y
932,2019-04-25,07:15:14,5,26,5819,N
932,2019-04-03,17:31:11,8,45,8440,Y
933,2019-04-26,16:12:43,3,14,95,Y
933,2019-04-02,14:03:28,3,12,464,Y
933,2019-04-01,10:51:17,5,30,5746,N
933,2019-04-05,12:56:44,8,42,8232,Y
934,2019-04-03,12:10:35,3,17,753,Y
934,2019-04-15,10:38:45,5,12,5151,N
934,2019-04-03,13:04:48,5,26,5704,N
934,2019-04-18,09:19:08,8,42,8359,Y
934,2019-04-02,08:18:05,8,15,8403,N
935,2019-04-02,17:18:26,3,12,319,N
935,2019-04-26,16:15:27,3,20,507,N
935,2019-04-16,07:11:08,5,12,5088,Y
935,2019-04-02,13:02:05,5,30,5581,N
935,2019-04-06,12:10:16,8,45,8339,N
935,2019-04-21,16:54:05,8,44,8365,Y
936,2019-04-04,18:24:26,3,17,257,N
936,2019-04-26,09:30:09,5,26,5317,Y
936,2019-04-04,15:46:20,5,30,5710,Y
936,2019-04-06,17:12:21,8,15,8355,N
936,2019-04-19,06:52:53,8,6,8459,N
937,2019-04-04,12:18:15,3,12,154,Y
937,2019-04-29,07:09:55,3,14,541,N
937,2019-04-06,07:34:45,5,26,5414,N
937,2019-04-25,08:39:20,5,28,5916,Y
937,2019-04-16,08:47:55,8,44,8303,N
937,2019-04-24,08:41:15,8,44,8464,N
937,2019-04-03,17:53:42,8,15,8494,N
938,2019-04-02,16:30:07,3,17,137,Y
938,2019-04-02,09:12:47,5,12,5282,N
938,2019-04-03,14:07:45,8,15,8101,Y
938,2019-04-25,11:17:50,8,6,8228,Y
939,2019-04-04,16:35:05,3,12,727,Y
939,2019-04-04,11:07,5,26,5932,Y
939,2019-04-06,18:58:16,8,45,8247,Y
939,2019-04-18,08:39,8,6,8323,Y
940,2019-04-02,14:31:43,3,12,209,N
940,2019-04-06,16:19:44,5,30,5853,N
940,2019-04-22,10:33:10,8,6,8143,Y
940,2019-04-18,10:09:41,8,42,8333,N
940,2019-04-05,08:50:39,8,42,8488,N
941,2019-04-02,15:23:54,3,17,270,Y
941,2019-04-24,08:32:25,3,20,331,N
941,2019-04-01,15:13:59,5,26,5899,N
941,2019-04-25,10:33:37,5,12,5919,Y
941,2019-04-06,18:03:44,8,45,8002,N
941,2019-04-15,09:49:27,8,42,8251,Y
942,2019-04-03,13:07:30,3,17,341,Y
942,2019-04-05,11:28:49,5,30,5568,N
942,2019-04-01,15:57:56,8,42,8298,N
943,2019-04-03,18:46:25,3,12,655,N
943,2019-04-18,10:22:55,3,16,655,Y
943,2019-04-18,10:27:55,5,28,5050,Y
943,2019-04-24,06:28:42,5,28,5585,Y
943,2019-04-02,07:53:48,5,30,5927,N
943,2019-04-15,10:37:50,8,42,8006,Y
